Name: CCTV1, URL: http://116.117.104.248:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 2392 ms, Speed: 0.02 M/s, Resolution: 720x576
Name: CCTV14, URL: http://tv.20191209.xyz:37377/migu/624878440.m3u8?migutoken=d84c14c00275d7fa951be2b0a959b0c1af15c62e7f86732fa2306e3a92f447f5b841e0cc26645dc89e70e970812e2c07c2fe24ae5c02b854544ed8c99d6c6d668a402d58cf351e77b5311afd#http://222.173.108.238:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0#http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226229/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ey_UgKg-_uoDiTW1MNHptPg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNLabf3bHEXv4444iiOs_Px%2CEND#http://120.76.248.139/live/bfgd/4200000132.m3u8#http://148.135.93.213:81/live.php?id=CCTV14#http://221.226.4.10:9901/tsfile/live/0014_1.m3u8#http://58.243.224.244:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=0&authid=0#https://event.pull.hebtv.com/jishi/cp2.m3u8#http://60.219.176.250:9003//hls/114/index.m3u8#http://1.24.39.180:9003/hls/14/index.m3u8#http://222.219.183.103:8089/hls/14/index.m3u8#http://39.164.180.36:19901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0#http://218.58.136.82:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0#http://222.169.85.8:9901/tsfile/live/0014_1.m3u8?key=txiptv#http://222.169.85.8:9901/tsfile/live/0014_1.m3u8#http://wxdwxd.duckdns.org:35455/gaoma/cctv14.m3u8#http://home.kuaidi521.com:35455/gaoma/cctv14.m3u8#http://218.29.168.146:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0#http://lt.hxtre.com:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$订阅源, IPv_Type: ipv4, Date: None, Delay: 269 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://183.237.95.108:9901/tsfile/live/1096_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 1033 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://113.140.12.230:8888/newlive/live/hls/14/live.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 251 ms, Speed: 0.08 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://58.210.168.86:10800/newlive/live/hls/13/live.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 512 ms, Speed: 0.03 M/s, Resolution: 720x576
Name: CCTV14, URL: http://218.15.20.81:3388/hls/34/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 459 ms, Speed: 0.09 M/s, Resolution: None
Name: CCTV14, URL: http://xiaoya.crccxw.top:35455/gaoma/cctv14.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 344 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://116.9.204.242:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 864 ms, Speed: 0.08 M/s, Resolution: 720x576
Name: CCTV14, URL: http://227w9f5104.zicp.fun:35455/gaoma/cctv14.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://lt.hxtre.com:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$订阅源, IPv_Type: ipv4, Date: None, Delay: 909 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://58.243.224.244:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://58.243.224.242:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 244 ms, Speed: 0.41 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://home.wwang.pw:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$订阅源, IPv_Type: ipv4, Date: None, Delay: 460 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://110.7.131.40:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 256 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV14, URL: http://110.7.131.146:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 252 ms, Speed: 0.03 M/s, Resolution: 720x576
Name: CCTV14, URL: http://116.117.107.84:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 261 ms, Speed: 0.04 M/s, Resolution: 720x576
Name: CCTV14, URL: http://221.226.4.10:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://vpn.csdaxing.com:9907/tsfile/live/0001_10.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 660 ms, Speed: 0.05 M/s, Resolution: 720x576
Name: CCTV14, URL: http://123.129.70.178:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 250 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV14, URL: http://58.221.214.82:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 235 ms, Speed: 0.04 M/s, Resolution: None
Name: CCTV14, URL: http://221.2.148.205:8154/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 2737 ms, Speed: 0.06 M/s, Resolution: None
Name: CCTV14, URL: http://58.220.219.14:9901/tsfile/live/0014_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 3250 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV14, URL: http://1.24.39.180:9003/hls/14/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 284 ms, Speed: 0.96 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://139.196.151.191/rtp/239.45.3.23:5140$上海电信组播源, IPv_Type: ipv4, Date: 2024-03-01, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://112.81.218.254:35455/gaoma/cctv14.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 432 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://39.187.68.194:5027/TVOD/1000000005000265013/ystenlive/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://116.117.105.96:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 562 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV14, URL: http://121.17.146.47:50003/hls/14/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 269 ms, Speed: 0.21 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://116.117.106.18:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 284 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV14, URL: http://116.117.106.234:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 556 ms, Speed: 0.05 M/s, Resolution: None
Name: CCTV14, URL: http://219.159.40.42:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 270 ms, Speed: 0.04 M/s, Resolution: None
Name: CCTV14, URL: http://112.123.243.37:50085/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 227 ms, Speed: 2.11 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://110.7.130.58:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 262 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV14, URL: http://116.117.105.239:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 258 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV14, URL: http://121.19.134.200:808/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 539 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV14, URL: http://59.39.89.130:60901/tsfile/live/0014_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 763 ms, Speed: 0.13 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://www.xiaoya.bond:50001/TVOD/6000000001000013647/wasusyt/index.m3u8?ace$订阅源, IPv_Type: ipv4, Date: None, Delay: 929 ms, Speed: 0.60 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://110.7.131.129:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 287 ms, Speed: 0.05 M/s, Resolution: None
Name: CCTV14, URL: http://116.117.105.71:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 268 ms, Speed: 0.04 M/s, Resolution: None
Name: CCTV14, URL: http://114.104.171.233:20080/hls/13/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 377 ms, Speed: 0.30 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://61.136.67.238:50085/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 261 ms, Speed: 0.21 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://222.173.108.238:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 451 ms, Speed: 0.19 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://58.17.48.228:808/hls/14/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 880 ms, Speed: 0.09 M/s, Resolution: None
Name: CCTV14, URL: http://218.89.240.144:59901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 262 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV14, URL: http://211.67.191.23/hls/cctv14hd/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 2007 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://60.223.224.176:8888/newlive/live/hls/16/live.m3u8?#rtsp://221.7.61.147/PLTV/88888910/224/3221225504/10000100000000060000000000107284_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 258 ms, Speed: 0.05 M/s, Resolution: None
Name: CCTV14, URL: http://110.7.131.231:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://116.117.105.236:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 738 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV14, URL: http://182.91.124.224:9901/tsfile/live/1050_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 561 ms, Speed: 0.18 M/s, Resolution: 720x576
Name: CCTV14, URL: http://3501776.xyz:35455/gaoma/cctv14.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 1051 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://121.17.146.34:50003/hls/14/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 246 ms, Speed: 0.14 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://39.164.223.174:7799/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 1292 ms, Speed: 0.04 M/s, Resolution: None
Name: CCTV14, URL: http://113.86.205.37:808/hls/5/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 3721 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV14, URL: http://115.149.139.141:10000/tsfile/live/1015_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 3489 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://206.237.3.35:1830/itv/1000000001000008170.m3u8?cdn=ystenlive$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://139.196.214.238/rtp/239.45.3.23:5140$上海电信组播源, IPv_Type: ipv4, Date: 2025-01-29, Delay: 223 ms, Speed: 0.08 M/s, Resolution: None
Name: CCTV14, URL: http://223.241.247.214:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 1348 ms, Speed: 0.31 M/s, Resolution: None
Name: CCTV14, URL: http://113.57.111.4:1111/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 713 ms, Speed: 0.61 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://60.172.130.146:352/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 2186 ms, Speed: 0.05 M/s, Resolution: None
Name: CCTV14, URL: http://58.254.14.61:808/hls/14/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 258 ms, Speed: 0.34 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://ttkx.cc:1380/653哈哈/mg9.php?id=cctv14$订阅源, IPv_Type: ipv4, Date: None, Delay: 1398 ms, Speed: 1.44 M/s, Resolution: 854x480
Name: CCTV14, URL: http://116.117.104.34:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 371 ms, Speed: 0.04 M/s, Resolution: None
Name: CCTV14, URL: http://121.11.160.7:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/cctv14/playlist.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 108 ms, Speed: 0.48 M/s, Resolution: 1280x720
Name: CCTV14, URL: http://76.5432123.xyz/%E6%9D%82%E9%A1%B9%E4%BB%A3%E7%90%86/%E5%AD%A6%E4%B9%A0%E5%BC%BA%E5%9B%BD.php?id=cctv14$订阅源, IPv_Type: ipv4, Date: None, Delay: 1128 ms, Speed: 4.08 M/s, Resolution: 720x576
Name: CCTV14, URL: http://123.149.1.23:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 249 ms, Speed: 0.65 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://106.118.112.134:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://42.225.117.174:11199/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 460 ms, Speed: 0.40 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://221.226.215.162:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 866 ms, Speed: 0.54 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://58.213.65.146:352/tsfile/live/0014_1.m3u8?key=txiptv$订阅源, IPv_Type: ipv4, Date: None, Delay: 231 ms, Speed: 0.57 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://feiyang.ak47s.top:35455/itv/1000000001000008170.m3u8?cdn=ystenlive$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://mvfn.zhch1968.com:35455/itv/1000000001000008170.m3u8?cdn=ystenlive$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV14, URL: rtsp://115.85.205.19/PLTV/88888910/224/3221225579/10000100000000060000000000107359_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 6009 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: rtsp://124.152.124.50/PLTV/88888910/224/3221225579/10000100000000060000000000107359_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 6007 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: rtsp://221.7.61.147/PLTV/88888910/224/3221225504/10000100000000060000000000107284_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 6005 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://42.48.105.224:9002/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 635 ms, Speed: 0.42 M/s, Resolution: 1920x1080
Name: CCTV14, URL: rtsp://180.95.143.19/PLTV/88888910/224/3221225579/10000100000000060000000000107359_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 6091 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://222.219.183.103:8089/hls/14/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 514 ms, Speed: 0.23 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://171.110.10.30:8181/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV14, URL: http://14.155.198.157:1212/gaoma/cctv14.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV14, URL: rtsp://103.251.96.71/PLTV/88888888/224/3221225783/10000100000000060000000000726027_0.smil?icpid=SSPID&amp;accounttype=1&amp;limitflux=-1&amp;limitdur=-1&amp;accountinfo=:20240213104135$订阅源, IPv_Type: ipv4, Date: None, Delay: 6005 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://36.105.100.208:35455/gaoma/cctv14.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 1231 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: rtsp://115.153.254.81/PLTV/88888888/224/3221226634/51813368.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 6004 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://182.150.23.74:808/hls/14/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 248 ms, Speed: 0.05 M/s, Resolution: None
Name: CCTV14, URL: http://www.douzhicloud.site:35455/gaoma/cctv14.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 467 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://113.15.109.216:59901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 239 ms, Speed: 1.87 M/s, Resolution: 720x576
Name: CCTV14, URL: http://121.17.146.178:50003/hls/14/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 241 ms, Speed: 0.54 M/s, Resolution: 1920x1080
Name: CCTV14, URL: rtsp://60.13.39.18/PLTV/88888910/224/3221225504/10000100000000060000000000107284_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 6721 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: rtmp://play.kankanlive.com/live/1698423575756915$订阅源, IPv_Type: ipv4, Date: None, Delay: 6495 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://play.kankanlive.com/live/1698423575756915.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 920 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://101.66.198.50:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://220.164.192.48:50085/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 698 ms, Speed: 0.15 M/s, Resolution: None
Name: CCTV14, URL: http://60.12.183.46:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://222.169.85.8:9901/tsfile/live/0014_1.m3u8?key=txiptv$订阅源, IPv_Type: ipv4, Date: None, Delay: 266 ms, Speed: 0.14 M/s, Resolution: 720x576
Name: CCTV14, URL: http://111.160.17.2:59901/tsfile/live/0001_15.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 1718 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://123.132.233.194:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 3137 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://148.135.93.213:81/live.php?id=CCTV14$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://61.160.112.102:35455/gaoma/cctv14.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://175.18.189.238:9998/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://dsm.huarunguoji.top:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://iptv.0564.org:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/476900.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://110.42.45.89:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://112.101.78.50:9901/tsfile/live/0014_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://8.138.7.223/tv/dl/douyincdn.php?id=14$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://tvbox6.icu/tv/migu.php?id=cctv14$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://180.213.174.225:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://60.29.124.66:6080/hls/25/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://124.128.73.58:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 289 ms, Speed: 0.08 M/s, Resolution: None
Name: CCTV14, URL: http://120.76.248.139/live/bfgd/4200000132.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://qjrhc.jydjd.top:2911/udp/224.1.100.79:11111$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://39.164.180.36:19901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://39.164.160.249:9901/tsfile/live/0014_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 208 ms, Speed: 0.56 M/s, Resolution: None
Name: CCTV14, URL: http://113.218.229.47:8081/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://124.93.18.238:9003//hls/14/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://58.19.38.162:9901/tsfile/live/0014_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://drive.mxmy.net:8888/udp/239.3.1.65:8132$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://60.219.176.250:9003//hls/114/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://wxdwxd.duckdns.org:35455/gaoma/cctv14.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://home.kuaidi521.com:35455/gaoma/cctv14.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 1013 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV14, URL: http://1b6467f415.iok.la:9931/tsfile/live/1034_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
